1, 0.4220, 0.1200, 0.1250, 0.1250
1, 0.4150, 0.1210, 0.1250, 0.1250
1, 0.4230, 0.1220, 0.1260, 0.1270
1, 0.4120, 0.1220, 0.1260, 0.1260
1, 0.4120, 0.1220, 0.1280, 0.1240
1, 0.4180, 0.1210, 0.1270, 0.1250
2, 0.4120, 0.1210, 0.1270, 0.1240
2, 0.4090, 0.1210, 0.1260, 0.1250
2, 0.4270, 0.1200, 0.1260, 0.1240
2, 0.3970, 0.1170, 0.1250, 0.1240
2, 0.4240, 0.1200, 0.1270, 0.1230
2, 0.4120, 0.1210, 0.1220, 0.1240
2, 0.4100, 0.1220, 0.1240, 0.1250
2, 0.4160, 0.1220, 0.1260, 0.1270
2, 0.4120, 0.1220, 0.1270, 0.1240
3, 0.4010, 0.1220, 0.1260, 0.1220
3, 0.4240, 0.1220, 0.1250, 0.1240
3, 0.4160, 0.1210, 0.1270, 0.1230
3, 0.4240, 0.1210, 0.1220, 0.1220
3, 0.4320, 0.1220, 0.1270, 0.1250
3, 0.4140, 0.1230, 0.1250, 0.1220
3, 0.4200, 0.1210, 0.1250, 0.1220
3, 0.4140, 0.1210, 0.1240, 0.1210
3, 0.4050, 0.1220, 0.1260, 0.1220
4, 0.4150, 0.1230, 0.1250, 0.1240
4, 0.4270, 0.1220, 0.1260, 0.1240
4, 0.4250, 0.1210, 0.1260, 0.1220
4, 0.4330, 0.1210, 0.1230, 0.1250
4, 0.4130, 0.1210, 0.1260, 0.1240
4, 0.4260, 0.1210, 0.1250, 0.1250
4, 0.4320, 0.1210, 0.1270, 0.1250
4, 0.4050, 0.1230, 0.1250, 0.1240
4, 0.4060, 0.1230, 0.1260, 0.1240
5, 0.4200, 0.1240, 0.1250, 0.1230
5, 0.4140, 0.1230, 0.1270, 0.1250
5, 0.4380, 0.1210, 0.1250, 0.1240
5, 0.4400, 0.1200, 0.1250, 0.1240
5, 0.4090, 0.1200, 0.1260, 0.1240
5, 0.4220, 0.1220, 0.1270, 0.1240
5, 0.4210, 0.1220, 0.1240, 0.1250
5, 0.4300, 0.1220, 0.1250, 0.1240
6, 0.4150, 0.1210, 0.1230, 0.1250
6, 0.4230, 0.1200, 0.1270, 0.1240
6, 0.4370, 0.1240, 0.1290, 0.1250
6, 0.4060, 0.1220, 0.1250, 0.1270
6, 0.3990, 0.1210, 0.1280, 0.1220
6, 0.4220, 0.1240, 0.1240, 0.1250
6, 0.4320, 0.1200, 0.1240, 0.1250
6, 0.4010, 0.1230, 0.1230, 0.1250
6, 0.4200, 0.1230, 0.1250, 0.1240
7, 0.4170, 0.1230, 0.1240, 0.1240
7, 0.4140, 0.1250, 0.1230, 0.1240
7, 0.4260, 0.1240, 0.1230, 0.1250
7, 0.4160, 0.1230, 0.1240, 0.1240
7, 0.4220, 0.1240, 0.1250, 0.1240
7, 0.4260, 0.1230, 0.1240, 0.1250
7, 0.4090, 0.1220, 0.1250, 0.1250
7, 0.4220, 0.1210, 0.1240, 0.1240
7, 0.4190, 0.1230, 0.1250, 0.1260
8, 0.4180, 0.1240, 0.1240, 0.1250
8, 0.4240, 0.1200, 0.1250, 0.1260
8, 0.4170, 0.1220, 0.1230, 0.1230
8, 0.4150, 0.1250, 0.1260, 0.1230
8, 0.4230, 0.1270, 0.1260, 0.1260
8, 0.4150, 0.1270, 0.1260, 0.1250
8, 0.4150, 0.1200, 0.1240, 0.1220
8, 0.4210, 0.1230, 0.1250, 0.1240
8, 0.4130, 0.1240, 0.1250, 0.1230
9, 0.4230, 0.1220, 0.1230, 0.1240
9, 0.4270, 0.1210, 0.1250, 0.1230
9, 0.4160, 0.1210, 0.1250, 0.1230
9, 0.4210, 0.1240, 0.1240, 0.1260
9, 0.4140, 0.1220, 0.1260, 0.1240
9, 0.4160, 0.1230, 0.1260, 0.1220
9, 0.4020, 0.1210, 0.1250, 0.1220
9, 0.4160, 0.1230, 0.1270, 0.1260
10, 0.4150, 0.1240, 0.1270, 0.1230
10, 0.4010, 0.1220, 0.1250, 0.1230
10, 0.4250, 0.1240, 0.1270, 0.1250
10, 0.4170, 0.1220, 0.1240, 0.1240
10, 0.4200, 0.1230, 0.1260, 0.1250
10, 0.4110, 0.1210, 0.1250, 0.1240
10, 0.4130, 0.1240, 0.1220, 0.1250
10, 0.4270, 0.1240, 0.1250, 0.1230
10, 0.4320, 0.1220, 0.1260, 0.1230
11, 0.4220, 0.1240, 0.1250, 0.1260
11, 0.3990, 0.1240, 0.1230, 0.1270
11, 0.4210, 0.1220, 0.1240, 0.1240
11, 0.4220, 0.1220, 0.1260, 0.1260
11, 0.4210, 0.1250, 0.1260, 0.1240
11, 0.4090, 0.1240, 0.1250, 0.1250
11, 0.4350, 0.1230, 0.1260, 0.1210
11, 0.4340, 0.1240, 0.1270, 0.1250
11, 0.4190, 0.1220, 0.1260, 0.1230
12, 0.4200, 0.1210, 0.1260, 0.1240
12, 0.4280, 0.1230, 0.1250, 0.1260
12, 0.4150, 0.1240, 0.1240, 0.1250
12, 0.4250, 0.1230, 0.1230, 0.1250
12, 0.4210, 0.1210, 0.1260, 0.1240
12, 0.4340, 0.1240, 0.1260, 0.1250
12, 0.4300, 0.1240, 0.1250, 0.1220
12, 0.4280, 0.1230, 0.1240, 0.1200
13, 0.4190, 0.1230, 0.1280, 0.1220
13, 0.4300, 0.1200, 0.1290, 0.1230
13, 0.4270, 0.1210, 0.1260, 0.1230
13, 0.4150, 0.1250, 0.1270, 0.1240
13, 0.4140, 0.1200, 0.1270, 0.1230
13, 0.4090, 0.1200, 0.1270, 0.1220
13, 0.4170, 0.1200, 0.1270, 0.1240
13, 0.4040, 0.1210, 0.1260, 0.1240
13, 0.4080, 0.1210, 0.1230, 0.1240
14, 0.4230, 0.1210, 0.1230, 0.1230
14, 0.4220, 0.1230, 0.1260, 0.1210
14, 0.4350, 0.1210, 0.1260, 0.1230
14, 0.4110, 0.1210, 0.1220, 0.1250
14, 0.4030, 0.1210, 0.1250, 0.1260
14, 0.4110, 0.1200, 0.1240, 0.1220
14, 0.4140, 0.1210, 0.1260, 0.1250
14, 0.4210, 0.1190, 0.1230, 0.1250
14, 0.4080, 0.1200, 0.1240, 0.1220
15, 0.4140, 0.1220, 0.1210, 0.1220
15, 0.4360, 0.1200, 0.1240, 0.1240
15, 0.4130, 0.1200, 0.1260, 0.1230
15, 0.4210, 0.1220, 0.1270, 0.1230
15, 0.4140, 0.1170, 0.1270, 0.1210
15, 0.4220, 0.1190, 0.1240, 0.1220
15, 0.4200, 0.1190, 0.1260, 0.1240
15, 0.3910, 0.1240, 0.1270, 0.1260
15, 0.4150, 0.1200, 0.1270, 0.1250
16, 0.4190, 0.1230, 0.1290, 0.1210
16, 0.4190, 0.1220, 0.1270, 0.1210
16, 0.4240, 0.1210, 0.1260, 0.1210
16, 0.4160, 0.1200, 0.1260, 0.1250
16, 0.4350, 0.1200, 0.1280, 0.1240
16, 0.4140, 0.1240, 0.1280, 0.1250
16, 0.4250, 0.1220, 0.1280, 0.1220
16, 0.4220, 0.1240, 0.1250, 0.1240
17, 0.4090, 0.1200, 0.1240, 0.1210
17, 0.4180, 0.1210, 0.1240, 0.1220
17, 0.4130, 0.1210, 0.1250, 0.1230
17, 0.4100, 0.1200, 0.1240, 0.1230
17, 0.4300, 0.1210, 0.1210, 0.1260
17, 0.4230, 0.1200, 0.1250, 0.1230
17, 0.4120, 0.1230, 0.1240, 0.1230
17, 0.3750, 0.1220, 0.1250, 0.1170
17, 0.4140, 0.1210, 0.1280, 0.1190
18, 0.4140, 0.1190, 0.1300, 0.1170
18, 0.4110, 0.1210, 0.1280, 0.1200
18, 0.4160, 0.1200, 0.1250, 0.1140
18, 0.4190, 0.1190, 0.1240, 0.1180
18, 0.4100, 0.1210, 0.1240, 0.1160
18, 0.4070, 0.1190, 0.1250, 0.1150
18, 0.3950, 0.1190, 0.1240, 0.1180
18, 0.4300, 0.1200, 0.1250, 0.1140
18, 0.4260, 0.1200, 0.1250, 0.1170
19, 0.4120, 0.1200, 0.1250, 0.1140
19, 0.4230, 0.1210, 0.1230, 0.1110
19, 0.4130, 0.1190, 0.1260, 0.1110
19, 0.4240, 0.1200, 0.1250, 0.1130
19, 0.4260, 0.1210, 0.1260, 0.1110
19, 0.4240, 0.1200, 0.1240, 0.1090
19, 0.4170, 0.1220, 0.1260, 0.1080
19, 0.4240, 0.1210, 0.1220, 0.1060
20, 0.4230, 0.1210, 0.1250, 0.1040
20, 0.4260, 0.1210, 0.1260, 0.1010
20, 0.4280, 0.1220, 0.1250, 0.0900
20, 0.4290, 0.1200, 0.1260, 0.0830
20, 0.4150, 0.1200, 0.1240, 0.0890
20, 0.4230, 0.1200, 0.1260, 0.0910
20, 0.4220, 0.1210, 0.1250, 0.0930
20, 0.4080, 0.1220, 0.1260, 0.0940
20, 0.4200, 0.1210, 0.1270, 0.0950
21, 0.4150, 0.1210, 0.1270, 0.0920
21, 0.4150, 0.1210, 0.1270, 0.0900
21, 0.4380, 0.1190, 0.1290, 0.0900
21, 0.4140, 0.1230, 0.1270, 0.0880
21, 0.4200, 0.1200, 0.1280, 0.0870
21, 0.4340, 0.1230, 0.1280, 0.0870
21, 0.4170, 0.1210, 0.1290, 0.0850
21, 0.4320, 0.1230, 0.1270, 0.0830
21, 0.4110, 0.1220, 0.1270, 0.0850
22, 0.4260, 0.1210, 0.1270, 0.0790
22, 0.4110, 0.1210, 0.1290, 0.0730
22, 0.4200, 0.1210, 0.1260, 0.0780
22, 0.4280, 0.1210, 0.1260, 0.0770
22, 0.4230, 0.1190, 0.1280, 0.0800
22, 0.4190, 0.1240, 0.1260, 0.0830
22, 0.4110, 0.1200, 0.1240, 0.0810
22, 0.4170, 0.1220, 0.1260, 0.0830
23, 0.4140, 0.1200, 0.1250, 0.0860
23, 0.4270, 0.1220, 0.1230, 0.0830
23, 0.4160, 0.1220, 0.1250, 0.0840
23, 0.4160, 0.1210, 0.1250, 0.0860
23, 0.4160, 0.1230, 0.1250, 0.0870
23, 0.4300, 0.1200, 0.1240, 0.0860
23, 0.4270, 0.1220, 0.1260, 0.0850
23, 0.4220, 0.1210, 0.1250, 0.0850
23, 0.4180, 0.1240, 0.1230, 0.0870
24, 0.4280, 0.1210, 0.1240, 0.0860
24, 0.4200, 0.1220, 0.1250, 0.0850
24, 0.4240, 0.1220, 0.1240, 0.0850
24, 0.4270, 0.1210, 0.1260, 0.0860
24, 0.4260, 0.1230, 0.1240, 0.0830
24, 0.4210, 0.1200, 0.1240, 0.0830
24, 0.4230, 0.1220, 0.1260, 0.0810
24, 0.4220, 0.1210, 0.1240, 0.0810
24, 0.4210, 0.1220, 0.1240, 0.0800
25, 0.4120, 0.1210, 0.1230, 0.0780
25, 0.4210, 0.1210, 0.1250, 0.0790
25, 0.4180, 0.1220, 0.1250, 0.0790
25, 0.4180, 0.1210, 0.1270, 0.0750
25, 0.4310, 0.1230, 0.1250, 0.0750
25, 0.4260, 0.1220, 0.1260, 0.0720
25, 0.4330, 0.1200, 0.1240, 0.0750
25, 0.4220, 0.1210, 0.1250, 0.0760
26, 0.4040, 0.1210, 0.1250, 0.0730
26, 0.4240, 0.1210, 0.1240, 0.0750
26, 0.4400, 0.1200, 0.1250, 0.0730
26, 0.4160, 0.1200, 0.1240, 0.0740
26, 0.4120, 0.1210, 0.1250, 0.0730
26, 0.4260, 0.1210, 0.1240, 0.0710
26, 0.4140, 0.1210, 0.1260, 0.0710
26, 0.4180, 0.1170, 0.1250, 0.0710
26, 0.4210, 0.1210, 0.1230, 0.0690
27, 0.4290, 0.1230, 0.1230, 0.0710
27, 0.4220, 0.1250, 0.1260, 0.0680
27, 0.4260, 0.1220, 0.1250, 0.0660
27, 0.4090, 0.1220, 0.1250, 0.0670
27, 0.4210, 0.1210, 0.1240, 0.0660
27, 0.4240, 0.1210, 0.1240, 0.0660
27, 0.4260, 0.1220, 0.1260, 0.0670
27, 0.4170, 0.1200, 0.1250, 0.0670
27, 0.4100, 0.1230, 0.1260, 0.0680
28, 0.4270, 0.1240, 0.1250, 0.0680
28, 0.4080, 0.1220, 0.1250, 0.0670
28, 0.4220, 0.1210, 0.1250, 0.0690
28, 0.4340, 0.1190, 0.1270, 0.0650
28, 0.4330, 0.1200, 0.1260, 0.0660
28, 0.4060, 0.1230, 0.1260, 0.0660
28, 0.4160, 0.1210, 0.1280, 0.0670
28, 0.4110, 0.1210, 0.1270, 0.0680
29, 0.4140, 0.1210, 0.1300, 0.0650
29, 0.4250, 0.1220, 0.1270, 0.0680
29, 0.4210, 0.1210, 0.1260, 0.0670
29, 0.4180, 0.1210, 0.1270, 0.0690
29, 0.4100, 0.1210, 0.1270, 0.0640
29, 0.4210, 0.1210, 0.1250, 0.0670
29, 0.4310, 0.1210, 0.1260, 0.0660
29, 0.4050, 0.1190, 0.1280, 0.0650
29, 0.4190, 0.1220, 0.1270, 0.0660
30, 0.4130, 0.1200, 0.1270, 0.0670
30, 0.4070, 0.1210, 0.1280, 0.0640
30, 0.4070, 0.1230, 0.1250, 0.0670
30, 0.4130, 0.1210, 0.1270, 0.0660
30, 0.4190, 0.1230, 0.1270, 0.0640
30, 0.4190, 0.1230, 0.1270, 0.0640
30, 0.4160, 0.1240, 0.1270, 0.0630
30, 0.4190, 0.1210, 0.1270, 0.0650
31, 0.4230, 0.1210, 0.1280, 0.0630
31, 0.4210, 0.1220, 0.1250, 0.0650
31, 0.4090, 0.1220, 0.1270, 0.0650
31, 0.4290, 0.1210, 0.1250, 0.0650
31, 0.4110, 0.1210, 0.1260, 0.0650
31, 0.4140, 0.1180, 0.1260, 0.0630
31, 0.4340, 0.1200, 0.1270, 0.0660
31, 0.4140, 0.1210, 0.1260, 0.0630
31, 0.4170, 0.1210, 0.1260, 0.0630
32, 0.4130, 0.1220, 0.1260, 0.0630
32, 0.4160, 0.1220, 0.1270, 0.0640
32, 0.4190, 0.1200, 0.1260, 0.0650
32, 0.4110, 0.1210, 0.1280, 0.0650
32, 0.4100, 0.1230, 0.1270, 0.0620
32, 0.4150, 0.1230, 0.1250, 0.0640
32, 0.4230, 0.1230, 0.1230, 0.0650
32, 0.4240, 0.1220, 0.1260, 0.0650
32, 0.4190, 0.1210, 0.1260, 0.0620
33, 0.4400, 0.1230, 0.1250, 0.0650
33, 0.4190, 0.1200, 0.1270, 0.0630
33, 0.4140, 0.1210, 0.1250, 0.0630
33, 0.4160, 0.1240, 0.1270, 0.0640
33, 0.4030, 0.1220, 0.1260, 0.0630
33, 0.4200, 0.1230, 0.1270, 0.0620
33, 0.4290, 0.1220, 0.1250, 0.0650
33, 0.4210, 0.1230, 0.1270, 0.0630
34, 0.4350, 0.1220, 0.1270, 0.0650
34, 0.4210, 0.1210, 0.1270, 0.0620
34, 0.4080, 0.1230, 0.1250, 0.0630
34, 0.4280, 0.1240, 0.1250, 0.0620
34, 0.4240, 0.1210, 0.1280, 0.0660
34, 0.4150, 0.1230, 0.1260, 0.0660
34, 0.4230, 0.1210, 0.1280, 0.0640
34, 0.4100, 0.1240, 0.1250, 0.0630
34, 0.4160, 0.1230, 0.1260, 0.0650
35, 0.4070, 0.1230, 0.1260, 0.0620
35, 0.4230, 0.1220, 0.1250, 0.0640
35, 0.4220, 0.1220, 0.1240, 0.0630
35, 0.4100, 0.1250, 0.1260, 0.0630
35, 0.4220, 0.1230, 0.1260, 0.0630
35, 0.4320, 0.1230, 0.1250, 0.0640
35, 0.4220, 0.1230, 0.1260, 0.0640
35, 0.4290, 0.1230, 0.1240, 0.0630
35, 0.4140, 0.1230, 0.1250, 0.0610
36, 0.4190, 0.1230, 0.1280, 0.0630
36, 0.4310, 0.1220, 0.1250, 0.0630
36, 0.4020, 0.1200, 0.1250, 0.0600
36, 0.4260, 0.1220, 0.1240, 0.0620
36, 0.4160, 0.1230, 0.1250, 0.0640
36, 0.4020, 0.1210, 0.1240, 0.0630
36, 0.4240, 0.1200, 0.1260, 0.0630
36, 0.4140, 0.1230, 0.1250, 0.0610
37, 0.4150, 0.1240, 0.1250, 0.0600
37, 0.4310, 0.1230, 0.1280, 0.0630
37, 0.4180, 0.1240, 0.1270, 0.0620
37, 0.4310, 0.1220, 0.1230, 0.0650
37, 0.4160, 0.1200, 0.1240, 0.0620
37, 0.4210, 0.1220, 0.1270, 0.0600
37, 0.4030, 0.1220, 0.1250, 0.0630
37, 0.4140, 0.1220, 0.1250, 0.0640
37, 0.4130, 0.1240, 0.1230, 0.0630
38, 0.4240, 0.1220, 0.1240, 0.0640
38, 0.4250, 0.1210, 0.1230, 0.0620
38, 0.4180, 0.1210, 0.1260, 0.0640
38, 0.4240, 0.1220, 0.1260, 0.0610
38, 0.4300, 0.1220, 0.1250, 0.0620
38, 0.3980, 0.1210, 0.1240, 0.0630
38, 0.4210, 0.1250, 0.1250, 0.0630
38, 0.4040, 0.1210, 0.1250, 0.0620
38, 0.4200, 0.1240, 0.1270, 0.0610
39, 0.4260, 0.1230, 0.1240, 0.0610
39, 0.4350, 0.1240, 0.1240, 0.0630
39, 0.4160, 0.1240, 0.1240, 0.0600
39, 0.4060, 0.1210, 0.1250, 0.0640
39, 0.3810, 0.1220, 0.1300, 0.0610
39, 0.3810, 0.1230, 0.1260, 0.0630
39, 0.3680, 0.1220, 0.1280, 0.0620
39, 0.3680, 0.1220, 0.1270, 0.0590
40, 0.3650, 0.1210, 0.1280, 0.0610
40, 0.3840, 0.1210, 0.1280, 0.0600
40, 0.3780, 0.1220, 0.1280, 0.0620
40, 0.3640, 0.1240, 0.1300, 0.0640
40, 0.3810, 0.1230, 0.1260, 0.0640
40, 0.3590, 0.1230, 0.1300, 0.0680
40, 0.3770, 0.1210, 0.1290, 0.0660
40, 0.3790, 0.1200, 0.1260, 0.0690
40, 0.3830, 0.1210, 0.1300, 0.0740
41, 0.3720, 0.1230, 0.1270, 0.0780
41, 0.3760, 0.1230, 0.1280, 0.0780
41, 0.5800, 0.1250, 0.1270, 0.0840
41, 0.5850, 0.1260, 0.1260, 0.0890
41, 0.5710, 0.1230, 0.1280, 0.0950
41, 0.5610, 0.1250, 0.1280, 0.0950
41, 0.5820, 0.1250, 0.1250, 0.0960
41, 0.5860, 0.1240, 0.1250, 0.0980
41, 0.5540, 0.1260, 0.1280, 0.1000
42, 0.5700, 0.1240, 0.1270, 0.1000
42, 0.5760, 0.1230, 0.1260, 0.0990
42, 0.5800, 0.1260, 0.1280, 0.1000
42, 0.5670, 0.1240, 0.1260, 0.1020
42, 0.5770, 0.1260, 0.1290, 0.1020
42, 0.5580, 0.1260, 0.1260, 0.1020
42, 0.5710, 0.1250, 0.1280, 0.1030
42, 0.5790, 0.1230, 0.1280, 0.1080
42, 0.5700, 0.1260, 0.1260, 0.1090
43, 0.5600, 0.1250, 0.1280, 0.1100
43, 0.5780, 0.1240, 0.1250, 0.1160
43, 0.5500, 0.1230, 0.1270, 0.1120
43, 0.5650, 0.1230, 0.1260, 0.1130
43, 0.5640, 0.1240, 0.1270, 0.1130
43, 0.5880, 0.1250, 0.1250, 0.1110
43, 0.5630, 0.1240, 0.1270, 0.1120
43, 0.5690, 0.1230, 0.1270, 0.1100
44, 0.5490, 0.1270, 0.1270, 0.1120
44, 0.5530, 0.1250, 0.1270, 0.1120
44, 0.5650, 0.1260, 0.1250, 0.1110
44, 0.5600, 0.1240, 0.1230, 0.1130
44, 0.5530, 0.1260, 0.1250, 0.1110
44, 0.5600, 0.1240, 0.1250, 0.1120
44, 0.5670, 0.1240, 0.1280, 0.1120
44, 0.5700, 0.1250, 0.1270, 0.1110
44, 0.5580, 0.1240, 0.1250, 0.1130
45, 0.5750, 0.1260, 0.1280, 0.1110
45, 0.5710, 0.1270, 0.1260, 0.1120
45, 0.5660, 0.1270, 0.1260, 0.1120
45, 0.5550, 0.1250, 0.1260, 0.1140
45, 0.5790, 0.1240, 0.1280, 0.1110
45, 0.5590, 0.1260, 0.1260, 0.1130
45, 0.5750, 0.1260, 0.1260, 0.1130
45, 0.5670, 0.1240, 0.1270, 0.1130
45, 0.5580, 0.1250, 0.1260, 0.1110
46, 0.5660, 0.1250, 0.1280, 0.1130
46, 0.5790, 0.1250, 0.1270, 0.1130
46, 0.5610, 0.1240, 0.1240, 0.1140
46, 0.5700, 0.1250, 0.1260, 0.1120
46, 0.5620, 0.1240, 0.1250, 0.1120
46, 0.5770, 0.1230, 0.1290, 0.1110
46, 0.5710, 0.1240, 0.1250, 0.1140
46, 0.5730, 0.1240, 0.1260, 0.1130
47, 0.5690, 0.1240, 0.1270, 0.1110
47, 0.5590, 0.1250, 0.1280, 0.1140
47, 0.5810, 0.1260, 0.1280, 0.1100
47, 0.5610, 0.1230, 0.1250, 0.1090
47, 0.5600, 0.1250, 0.1270, 0.1150
47, 0.5860, 0.1240, 0.1230, 0.1120
47, 0.5680, 0.1250, 0.1250, 0.1150
47, 0.5600, 0.1230, 0.1250, 0.1150
47, 0.5570, 0.1260, 0.1240, 0.1140
48, 0.5490, 0.1260, 0.1260, 0.1130
48, 0.5640, 0.1240, 0.1250, 0.1120
48, 0.5710, 0.1240, 0.1250, 0.1130
48, 0.5720, 0.1230, 0.1260, 0.1140
48, 0.5740, 0.1240, 0.1260, 0.1110
48, 0.5670, 0.1240, 0.1250, 0.1120
48, 0.5730, 0.1250, 0.1250, 0.1150
48, 0.5580, 0.1270, 0.1260, 0.1130
48, 0.5650, 0.1240, 0.1250, 0.1130
49, 0.5650, 0.1260, 0.1230, 0.1130
49, 0.5660, 0.1250, 0.1280, 0.1130
49, 0.5840, 0.1240, 0.1290, 0.1140
49, 0.5750, 0.1250, 0.1260, 0.1160
49, 0.5790, 0.1260, 0.1240, 0.1140
49, 0.5740, 0.1250, 0.1250, 0.1130
49, 0.5570, 0.1260, 0.1260, 0.1140
49, 0.5790, 0.1240, 0.1260, 0.1120
50, 0.5710, 0.1280, 0.1250, 0.1130
50, 0.5650, 0.1230, 0.1280, 0.1140
50, 0.5680, 0.1230, 0.1250, 0.1130
50, 0.5900, 0.1240, 0.1260, 0.1140
50, 0.5710, 0.1240, 0.1250, 0.1110
50, 0.5840, 0.1240, 0.1220, 0.1130
50, 0.5780, 0.1270, 0.1260, 0.1130
50, 0.5640, 0.1260, 0.1240, 0.1160
50, 0.5950, 0.1250, 0.1260, 0.1130
51, 0.5710, 0.1240, 0.1240, 0.1140
51, 0.5590, 0.1240, 0.1250, 0.1150
51, 0.5660, 0.1270, 0.1270, 0.1160
51, 0.5610, 0.1240, 0.1260, 0.1170
51, 0.5560, 0.1230, 0.1250, 0.1140
51, 0.5660, 0.1250, 0.1260, 0.1130
51, 0.5890, 0.1260, 0.1260, 0.1130
51, 0.5750, 0.1250, 0.1250, 0.1150
51, 0.5710, 0.1240, 0.1260, 0.1160
52, 0.5620, 0.1230, 0.1260, 0.1150
52, 0.5770, 0.1240, 0.1250, 0.1120
52, 0.5650, 0.1250, 0.1260, 0.1120
52, 0.5730, 0.1230, 0.1300, 0.1140
52, 0.5580, 0.1250, 0.1280, 0.1150
52, 0.5680, 0.1270, 0.1300, 0.1160
52, 0.5820, 0.1260, 0.1300, 0.1150
52, 0.5690, 0.1270, 0.1300, 0.1160
52, 0.5700, 0.1260, 0.1300, 0.1140
53, 0.5770, 0.1240, 0.1280, 0.1170
53, 0.5860, 0.1230, 0.1280, 0.1170
53, 0.5750, 0.1250, 0.1260, 0.1180
53, 0.5720, 0.1250, 0.1260, 0.1200
53, 0.5530, 0.1240, 0.1260, 0.1210
53, 0.5650, 0.1260, 0.1250, 0.1170
53, 0.5740, 0.1260, 0.1270, 0.1170
53, 0.5840, 0.1250, 0.1260, 0.1150
54, 0.5710, 0.1250, 0.1260, 0.1180
54, 0.5670, 0.1270, 0.1260, 0.1180
54, 0.5600, 0.1260, 0.1250, 0.1190
54, 0.5760, 0.1250, 0.1270, 0.1160
54, 0.5590, 0.1260, 0.1280, 0.1180
54, 0.5680, 0.1250, 0.1280, 0.1180
54, 0.5810, 0.1250, 0.1270, 0.1170
54, 0.5730, 0.1240, 0.1280, 0.1170
54, 0.5640, 0.1250, 0.1290, 0.1160
55, 0.5600, 0.1240, 0.1290, 0.1200
55, 0.5750, 0.1250, 0.1270, 0.1170
55, 0.5630, 0.1250, 0.1280, 0.1190
55, 0.5680, 0.1260, 0.1290, 0.1170
55, 0.5610, 0.1250, 0.1290, 0.1180
55, 0.5610, 0.1260, 0.1300, 0.1180
55, 0.5650, 0.1240, 0.1260, 0.1160
55, 0.5770, 0.1260, 0.1290, 0.1190
55, 0.5780, 0.1250, 0.1300, 0.1200
56, 0.5590, 0.1260, 0.1280, 0.1180
56, 0.5760, 0.1250, 0.1290, 0.1180
56, 0.5610, 0.1250, 0.1280, 0.1180
56, 0.5580, 0.1260, 0.1310, 0.1170
56, 0.5540, 0.1240, 0.1300, 0.1180
56, 0.5820, 0.1250, 0.1280, 0.1170
56, 0.5760, 0.1240, 0.1300, 0.1180
56, 0.5590, 0.1220, 0.1270, 0.1180
57, 0.5920, 0.1240, 0.1310, 0.1180
57, 0.5850, 0.1250, 0.1280, 0.1190
57, 0.5920, 0.1230, 0.1290, 0.1190
57, 0.5850, 0.1230, 0.1280, 0.1200
57, 0.5600, 0.1250, 0.1280, 0.1210
